order_id,customer_id,product_id,order_date,qty,discount_rate
O2024000517,C002443,P00153,2024-01-12,1,0.05
O2024000518,C002765,P00076,2024-01-12,2,0.0
O2024000519,C002315,P00032,2024-01-12,1,0.0
O2024000520,C002362,P00165,2024-01-12,1,0.05
O2024000521,C001964,P00049,2024-01-12,1,0.03
O2024000522,C002458,P00022,2024-01-12,1,0.0
O2024000523,C000490,P00158,2024-01-12,1,0.0
O2024000524,C001875,P00197,2024-01-12,1,0.15
O2024000525,C001651,P00090,2024-01-12,1,0.0
O2024000526,C002427,P00159,2024-01-12,1,0.03
O2024000527,C001924,P00061,2024-01-12,2,0.0
O2024000528,C002889,P00162,2024-01-12,1,0.1
O2024000529,C001669,P00120,2024-01-12,1,0.1
O2024000530,C001738,P00198,2024-01-12,2,0.05
O2024000531,C002971,P00173,2024-01-12,1,0.1
O2024000532,C002660,P00128,2024-01-12,1,0.1
O2024000533,C000561,P00123,2024-01-12,1,0.15
O2024000534,C000323,P00196,2024-01-13,3,0.0
O2024000535,C000164,P00126,2024-01-13,1,0.1
O2024000536,C001566,P00180,2024-01-13,1,0.05
O2024000537,C001068,P00103,2024-01-13,1,0.0
O2024000538,C000128,P00042,2024-01-13,1,0.03
O2024000539,C002679,P00049,2024-01-13,1,0.0
O2024000540,C000079,P00114,2024-01-13,1,0.03
O2024000541,C002196,P00162,2024-01-13,1,0.0
O2024000542,C001584,P00065,2024-01-13,2,0.05
O2024000543,C000363,P00178,2024-01-13,1,0.0
O2024000544,C001582,P00174,2024-01-13,2,0.05
O2024000545,C002692,P00158,2024-01-13,1,0.1
O2024000546,C000069,P00111,2024-01-13,2,0.1
O2024000547,C000968,P00088,2024-01-13,1,0.0
O2024000548,C001184,P00147,2024-01-13,1,0.1
O2024000549,C002224,P00091,2024-01-13,1,0.0
O2024000550,C001090,P00028,2024-01-13,3,0.0
O2024000551,C001727,P00072,2024-01-13,2,0.05
O2024000552,C001375,P00022,2024-01-13,1,0.0
O2024000553,C001145,P00044,2024-01-13,1,0.0
O2024000554,C001783,P00096,2024-01-13,2,0.1
O2024000555,C001280,P00084,2024-01-13,2,0.0
O2024000556,C002231,P00062,2024-01-13,2,0.03
O2024000557,C001312,P00031,2024-01-13,2,0.0
O2024000558,C000618,P00089,2024-01-13,1,0.15
O2024000559,C002240,P00195,2024-01-13,1,0.1
O2024000560,C002606,P00092,2024-01-13,2,0.0
O2024000561,C002759,P00140,2024-01-13,1,0.0
O2024000562,C002318,P00016,2024-01-13,1,0.0
O2024000563,C002114,P00039,2024-01-13,1,0.15
O2024000564,C001360,P00048,2024-01-13,1,0.1
O2024000565,C000973,P00196,2024-01-13,2,0.0
O2024000566,C000550,P00028,2024-01-13,4,0.0
O2024000567,C002980,P00131,2024-01-13,2,0.15
O2024000568,C001743,P00105,2024-01-13,1,0.05
O2024000569,C002501,P00012,2024-01-13,1,0.1
O2024000570,C000578,P00186,2024-01-13,1,0.0
O2024000571,C000136,P00011,2024-01-13,1,0.0
O2024000572,C000882,P00086,2024-01-13,3,0.0
O2024000573,C001852,P00025,2024-01-13,2,0.03
O2024000574,C002055,P00162,2024-01-13,2,0.0
O2024000575,C000133,P00119,2024-01-13,1,0.0
O2024000576,C002939,P00044,2024-01-13,1,0.1
O2024000577,C000221,P00099,2024-01-13,2,0.15
O2024000578,C000002,P00009,2024-01-13,1,0.05
O2024000579,C000844,P00162,2024-01-13,1,0.1
O2024000580,C002297,P00032,2024-01-13,1,0.1
O2024000581,C000593,P00028,2024-01-13,1,0.0
O2024000582,C002498,P00052,2024-01-13,1,0.0
O2024000583,C000131,P00045,2024-01-14,1,0.0
O2024000584,C001258,P00082,2024-01-14,1,0.15
O2024000585,C001765,P00188,2024-01-14,1,0.0
O2024000586,C000424,P00097,2024-01-14,1,0.0
O2024000587,C002612,P00025,2024-01-14,3,0.0
O2024000588,C001323,P00113,2024-01-14,3,0.05
O2024000589,C002912,P00042,2024-01-14,1,0.1
O2024000590,C000590,P00138,2024-01-14,1,0.1
O2024000591,C002016,P00079,2024-01-14,1,0.0
O2024000592,C001512,P00193,2024-01-14,1,0.1
O2024000593,C001384,P00074,2024-01-14,3,0.0
O2024000594,C000616,P00099,2024-01-14,1,0.03
O2024000595,C001765,P00097,2024-01-14,1,0.0
O2024000596,C002524,P00123,2024-01-14,1,0.0
O2024000597,C002601,P00138,2024-01-14,1,0.0
O2024000598,C000090,P00092,2024-01-14,2,0.05
O2024000599,C000282,P00001,2024-01-14,1,0.0
O2024000600,C001074,P00030,2024-01-14,1,0.0
O2024000601,C001161,P00022,2024-01-14,2,0.0
O2024000602,C000815,P00096,2024-01-14,4,0.0
O2024000603,C002666,P00049,2024-01-14,1,0.05
O2024000604,C001693,P00114,2024-01-14,1,0.03
O2024000605,C000881,P00146,2024-01-14,1,0.05
O2024000606,C002063,P00015,2024-01-14,2,0.0
O2024000607,C002618,P00179,2024-01-14,1,0.05
O2024000608,C002889,P00056,2024-01-14,1,0.05
O2024000609,C002683,P00052,2024-01-14,1,0.05
O2024000610,C002840,P00051,2024-01-14,3,0.05
O2024000611,C002864,P00192,2024-01-14,2,0.05
O2024000612,C002079,P00140,2024-01-14,2,0.05
O2024000613,C002020,P00070,2024-01-14,2,0.05
O2024000614,C002578,P00158,2024-01-14,2,0.05
O2024000615,C000476,P00114,2024-01-14,1,0.15
O2024000616,C002199,P00106,2024-01-14,1,0.15
O2024000617,C000656,P00036,2024-01-14,3,0.0
O2024000618,C001633,P00062,2024-01-14,1,0.0
O2024000619,C001653,P00044,2024-01-14,1,0.1
O2024000620,C002703,P00014,2024-01-14,1,0.1
O2024000621,C002772,P00002,2024-01-14,1,0.0
O2024000622,C000480,P00037,2024-01-14,1,0.0
O2024000623,C000775,P00084,2024-01-14,1,0.0
O2024000624,C002761,P00036,2024-01-14,1,0.0
O2024000625,C001585,P00149,2024-01-14,2,0.0
O2024000626,C000516,P00072,2024-01-14,2,0.03
O2024000627,C000943,P00179,2024-01-14,4,0.0
O2024000628,C002056,P00102,2024-01-14,2,0.0
O2024000629,C001878,P00179,2024-01-14,1,0.05
O2024000630,C000941,P00036,2024-01-14,1,0.03
O2024000631,C001889,P00048,2024-01-14,1,0.15
O2024000632,C002196,P00042,2024-01-14,2,0.0
O2024000633,C001081,P00123,2024-01-14,1,0.15
O2024000634,C000485,P00132,2024-01-14,1,0.05
O2024000635,C001288,P00060,2024-01-14,2,0.0
O2024000636,C001620,P00128,2024-01-14,1,0.05
O2024000637,C002563,P00166,2024-01-15,3,0.0
O2024000638,C002346,P00058,2024-01-15,2,0.1
O2024000639,C000772,P00143,2024-01-15,1,0.15
O2024000640,C002184,P00116,2024-01-15,1,0.0
O2024000641,C000223,P00196,2024-01-15,1,0.0
O2024000642,C000867,P00026,2024-01-15,1,0.0
O2024000643,C000720,P00140,2024-01-15,1,0.05
O2024000644,C001737,P00055,2024-01-15,1,0.05
O2024000645,C000230,P00035,2024-01-15,1,0.0
O2024000646,C001280,P00073,2024-01-15,1,0.0
O2024000647,C001746,P00190,2024-01-15,1,0.0
O2024000648,C000742,P00096,2024-01-15,3,0.1
O2024000649,C000988,P00075,2024-01-15,2,0.1
O2024000650,C000303,P00020,2024-01-15,1,0.03
O2024000651,C000918,P00036,2024-01-15,2,0.0
O2024000652,C000244,P00055,2024-01-15,1,0.1
O2024000653,C002857,P00031,2024-01-15,1,0.05
O2024000654,C001238,P00128,2024-01-15,1,0.05
O2024000655,C000636,P00018,2024-01-15,1,0.0
O2024000656,C000021,P00196,2024-01-15,2,0.0
O2024000657,C001901,P00138,2024-01-15,1,0.0
O2024000658,C000442,P00103,2024-01-15,1,0.0
O2024000659,C001427,P00095,2024-01-15,1,0.05
O2024000660,C002749,P00043,2024-01-15,1,0.1
O2024000661,C002342,P00142,2024-01-15,1,0.1
O2024000662,C002640,P00188,2024-01-15,1,0.0
O2024000663,C002049,P00119,2024-01-15,1,0.2
O2024000664,C000516,P00071,2024-01-15,1,0.05
O2024000665,C002142,P00055,2024-01-15,1,0.0
O2024000666,C002084,P00179,2024-01-15,1,0.05
O2024000667,C002683,P00159,2024-01-15,1,0.05
O2024000668,C000935,P00109,2024-01-15,1,0.0
O2024000669,C002051,P00002,2024-01-15,2,0.05
O2024000670,C000970,P00101,2024-01-15,1,0.05
O2024000671,C000032,P00173,2024-01-15,1,0.0
O2024000672,C000581,P00198,2024-01-15,2,0.0
O2024000673,C002443,P00120,2024-01-15,1,0.05
O2024000674,C001069,P00044,2024-01-15,1,0.0
O2024000675,C000428,P00126,2024-01-15,1,0.1
O2024000676,C001399,P00066,2024-01-15,1,0.0
O2024000677,C002613,P00181,2024-01-15,1,0.0
O2024000678,C002171,P00181,2024-01-15,2,0.0
O2024000679,C001875,P00018,2024-01-15,1,0.1
O2024000680,C002346,P00006,2024-01-15,2,0.05
O2024000681,C002866,P00146,2024-01-15,1,0.05
O2024000682,C000029,P00065,2024-01-15,1,0.03
O2024000683,C001685,P00174,2024-01-16,2,0.05
O2024000684,C000507,P00051,2024-01-16,1,0.0
O2024000685,C002825,P00138,2024-01-16,2,0.05
O2024000686,C002756,P00114,2024-01-16,1,0.05
O2024000687,C001387,P00147,2024-01-16,3,0.15
O2024000688,C000694,P00065,2024-01-16,1,0.0
O2024000689,C001557,P00025,2024-01-16,1,0.0
O2024000690,C000539,P00063,2024-01-16,3,0.05
O2024000691,C002792,P00005,2024-01-16,2,0.0
O2024000692,C000173,P00030,2024-01-16,1,0.0
O2024000693,C002714,P00130,2024-01-16,1,0.1
O2024000694,C001791,P00049,2024-01-16,3,0.0
O2024000695,C001503,P00078,2024-01-16,2,0.05
O2024000696,C000149,P00042,2024-01-16,2,0.0
O2024000697,C001154,P00073,2024-01-16,2,0.1
O2024000698,C002298,P00052,2024-01-16,1,0.0
O2024000699,C001962,P00002,2024-01-16,1,0.05
O2024000700,C000640,P00167,2024-01-16,1,0.0
O2024000701,C002338,P00117,2024-01-16,1,0.05
O2024000702,C002963,P00093,2024-01-16,2,0.0
O2024000703,C002198,P00092,2024-01-16,1,0.0
O2024000704,C000240,P00106,2024-01-16,1,0.0
O2024000705,C002450,P00054,2024-01-16,1,0.1
O2024000706,C002219,P00007,2024-01-16,1,0.0
O2024000707,C001152,P00129,2024-01-16,1,0.05
O2024000708,C000812,P00006,2024-01-16,1,0.0
O2024000709,C000289,P00085,2024-01-16,2,0.15
O2024000710,C000118,P00178,2024-01-16,1,0.0
O2024000711,C001264,P00052,2024-01-16,2,0.0
O2024000712,C002406,P00001,2024-01-16,1,0.0
O2024000713,C000156,P00006,2024-01-16,2,0.05
O2024000714,C002981,P00001,2024-01-16,1,0.03
O2024000715,C000730,P00175,2024-01-16,1,0.1
O2024000716,C000312,P00065,2024-01-16,2,0.0
O2024000717,C001532,P00045,2024-01-16,2,0.0
O2024000718,C001656,P00199,2024-01-16,4,0.0
O2024000719,C001504,P00159,2024-01-16,1,0.15
O2024000720,C001354,P00147,2024-01-16,1,0.0
O2024000721,C000489,P00126,2024-01-16,1,0.0
O2024000722,C001541,P00006,2024-01-16,1,0.0
O2024000723,C002733,P00196,2024-01-16,1,0.03
O2024000724,C000560,P00113,2024-01-16,3,0.15
O2024000725,C000296,P00081,2024-01-16,1,0.03
O2024000726,C001040,P00181,2024-01-16,1,0.1
O2024000727,C002161,P00087,2024-01-16,2,0.1
O2024000728,C001102,P00170,2024-01-17,1,0.05
O2024000729,C000818,P00156,2024-01-17,1,0.0
O2024000730,C002512,P00090,2024-01-17,1,0.0
O2024000731,C001117,P00126,2024-01-17,1,0.0
O2024000732,C002076,P00187,2024-01-17,2,0.0
O2024000733,C002839,P00175,2024-01-17,1,0.05
O2024000734,C001377,P00070,2024-01-17,1,0.1
O2024000735,C001512,P00077,2024-01-17,1,0.0
O2024000736,C002214,P00067,2024-01-17,1,0.0
O2024000737,C000844,P00113,2024-01-17,1,0.05
O2024000738,C001613,P00147,2024-01-17,2,0.1
O2024000739,C000859,P00166,2024-01-17,2,0.0
O2024000740,C001744,P00075,2024-01-17,1,0.05
O2024000741,C001875,P00070,2024-01-17,1,0.15
O2024000742,C001170,P00113,2024-01-17,1,0.0
O2024000743,C002795,P00144,2024-01-17,1,0.0
O2024000744,C002362,P00082,2024-01-17,1,0.05
O2024000745,C000268,P00110,2024-01-17,1,0.03
O2024000746,C000962,P00061,2024-01-17,1,0.15
O2024000747,C000442,P00039,2024-01-17,1,0.0
O2024000748,C002872,P00128,2024-01-17,1,0.05
O2024000749,C002437,P00107,2024-01-17,2,0.15
O2024000750,C001119,P00166,2024-01-17,1,0.03
O2024000751,C001357,P00011,2024-01-17,1,0.05
O2024000752,C000069,P00096,2024-01-17,1,0.1
O2024000753,C000958,P00111,2024-01-17,3,0.05
O2024000754,C001430,P00096,2024-01-17,1,0.0
O2024000755,C002762,P00007,2024-01-17,1,0.0
O2024000756,C000534,P00075,2024-01-17,3,0.03
O2024000757,C002413,P00092,2024-01-17,2,0.0
O2024000758,C002323,P00012,2024-01-17,1,0.0
O2024000759,C002059,P00174,2024-01-17,2,0.1
O2024000760,C002526,P00129,2024-01-17,1,0.1
O2024000761,C001529,P00046,2024-01-17,2,0.05
O2024000762,C000464,P00081,2024-01-17,2,0.0
O2024000763,C002249,P00119,2024-01-17,1,0.0
O2024000764,C002056,P00200,2024-01-17,2,0.0
O2024000765,C000203,P00099,2024-01-17,2,0.05
O2024000766,C000510,P00076,2024-01-17,1,0.0
O2024000767,C001838,P00009,2024-01-18,3,0.0
O2024000768,C000307,P00164,2024-01-18,1,0.15
O2024000769,C002338,P00050,2024-01-18,1,0.1
O2024000770,C001720,P00116,2024-01-18,1,0.0
O2024000771,C001808,P00094,2024-01-18,1,0.0
O2024000772,C000312,P00173,2024-01-18,1,0.1
O2024000773,C001885,P00102,2024-01-18,1,0.0
O2024000774,C001712,P00025,2024-01-18,1,0.0
O2024000775,C001466,P00040,2024-01-18,1,0.0
O2024000776,C000571,P00015,2024-01-18,2,0.15
O2024000777,C001079,P00137,2024-01-18,1,0.05
O2024000778,C002345,P00046,2024-01-18,3,0.0
O2024000779,C000170,P00033,2024-01-18,1,0.0
O2024000780,C002301,P00054,2024-01-18,4,0.0
O2024000781,C002974,P00090,2024-01-18,1,0.0
O2024000782,C002782,P00018,2024-01-18,2,0.1
O2024000783,C002749,P00002,2024-01-18,1,0.05
O2024000784,C002610,P00136,2024-01-18,1,0.0
O2024000785,C000847,P00082,2024-01-18,2,0.03
O2024000786,C002512,P00006,2024-01-18,1,0.0
O2024000787,C000351,P00031,2024-01-18,2,0.05
O2024000788,C001959,P00036,2024-01-18,1,0.0
O2024000789,C002938,P00017,2024-01-18,2,0.0
O2024000790,C001703,P00066,2024-01-18,1,0.03
O2024000791,C001408,P00010,2024-01-18,2,0.05
O2024000792,C002881,P00140,2024-01-18,1,0.0
O2024000793,C001360,P00105,2024-01-18,1,0.2
O2024000794,C001504,P00145,2024-01-18,2,0.15
O2024000795,C000469,P00078,2024-01-18,3,0.0
O2024000796,C000716,P00128,2024-01-18,1,0.05
O2024000797,C001628,P00039,2024-01-18,2,0.0
O2024000798,C000865,P00117,2024-01-18,1,0.2
O2024000799,C001738,P00037,2024-01-18,1,0.05
O2024000800,C001086,P00056,2024-01-18,1,0.03
O2024000801,C002014,P00180,2024-01-18,1,0.0
O2024000802,C000105,P00171,2024-01-18,1,0.0
O2024000803,C002117,P00081,2024-01-18,3,0.05
O2024000804,C000559,P00127,2024-01-19,1,0.0
O2024000805,C002179,P00099,2024-01-19,1,0.0
O2024000806,C002422,P00009,2024-01-19,1,0.0
O2024000807,C002031,P00048,2024-01-19,1,0.05
O2024000808,C001787,P00164,2024-01-19,1,0.05
O2024000809,C000464,P00085,2024-01-19,1,0.0
O2024000810,C002889,P00144,2024-01-19,2,0.1
O2024000811,C002586,P00016,2024-01-19,2,0.1
O2024000812,C001851,P00031,2024-01-19,1,0.05
O2024000813,C000775,P00169,2024-01-19,3,0.05
O2024000814,C000555,P00139,2024-01-19,1,0.15
O2024000815,C002929,P00140,2024-01-19,2,0.03
O2024000816,C001363,P00073,2024-01-19,1,0.0
O2024000817,C000114,P00174,2024-01-19,1,0.1
O2024000818,C002340,P00174,2024-01-19,1,0.05
O2024000819,C000437,P00196,2024-01-19,2,0.05
O2024000820,C000099,P00004,2024-01-19,1,0.05
O2024000821,C002854,P00169,2024-01-19,2,0.05
O2024000822,C002779,P00153,2024-01-19,1,0.03
O2024000823,C002324,P00001,2024-01-19,2,0.15
O2024000824,C001861,P00045,2024-01-19,1,0.03
O2024000825,C000309,P00049,2024-01-19,2,0.15
O2024000826,C001294,P00036,2024-01-19,1,0.0
O2024000827,C002023,P00072,2024-01-19,1,0.1
O2024000828,C002168,P00097,2024-01-19,1,0.0
O2024000829,C002581,P00061,2024-01-19,3,0.05
O2024000830,C000506,P00009,2024-01-19,1,0.05
O2024000831,C000165,P00067,2024-01-19,1,0.15
O2024000832,C000484,P00179,2024-01-19,2,0.1
O2024000833,C001682,P00171,2024-01-19,2,0.0
O2024000834,C002184,P00019,2024-01-19,2,0.05
O2024000835,C002465,P00192,2024-01-19,2,0.1
O2024000836,C000092,P00040,2024-01-19,2,0.2
O2024000837,C002756,P00078,2024-01-19,1,0.15
O2024000838,C002854,P00091,2024-01-19,3,0.1
O2024000839,C002970,P00096,2024-01-19,1,0.05
O2024000840,C002751,P00019,2024-01-19,3,0.05
O2024000841,C001603,P00147,2024-01-19,1,0.1
O2024000842,C000503,P00159,2024-01-19,1,0.0
O2024000843,C000259,P00145,2024-01-19,1,0.1
O2024000844,C001592,P00110,2024-01-19,1,0.1
O2024000845,C001594,P00068,2024-01-19,2,0.0
O2024000846,C002434,P00110,2024-01-19,1,0.0
O2024000847,C001206,P00016,2024-01-19,1,0.0
O2024000848,C001109,P00199,2024-01-19,4,0.0
O2024000849,C000465,P00052,2024-01-19,3,0.0
O2024000850,C001787,P00019,2024-01-19,3,0.1
O2024000851,C002009,P00098,2024-01-19,1,0.05
O2024000852,C001982,P00075,2024-01-19,1,0.0
O2024000853,C000409,P00166,2024-01-20,3,0.0
O2024000854,C001257,P00165,2024-01-20,3,0.05
O2024000855,C000182,P00193,2024-01-20,1,0.1
O2024000856,C000990,P00138,2024-01-20,3,0.05
O2024000857,C000552,P00198,2024-01-20,2,0.0
O2024000858,C002094,P00048,2024-01-20,1,0.0
O2024000859,C000012,P00165,2024-01-20,1,0.0
O2024000860,C000107,P00068,2024-01-20,1,0.03
O2024000861,C001656,P00065,2024-01-20,1,0.05
O2024000862,C000381,P00105,2024-01-20,1,0.0
O2024000863,C002238,P00037,2024-01-20,3,0.0
O2024000864,C002083,P00167,2024-01-20,1,0.0
O2024000865,C000617,P00087,2024-01-20,1,0.03
O2024000866,C001640,P00124,2024-01-20,1,0.0
O2024000867,C001458,P00174,2024-01-20,1,0.0
O2024000868,C002442,P00055,2024-01-20,1,0.0
O2024000869,C000560,P00024,2024-01-20,1,0.15
O2024000870,C001114,P00152,2024-01-20,1,0.05
O2024000871,C001222,P00096,2024-01-20,1,0.0
O2024000872,C000950,P00198,2024-01-20,3,0.05
O2024000873,C002008,P00184,2024-01-20,3,0.05
O2024000874,C001836,P00061,2024-01-20,1,0.15
O2024000875,C001836,P00031,2024-01-20,3,0.1
O2024000876,C000861,P00055,2024-01-20,1,0.0
O2024000877,C000510,P00145,2024-01-20,3,0.03
O2024000878,C002957,P00074,2024-01-20,2,0.1
O2024000879,C001049,P00050,2024-01-20,2,0.0
O2024000880,C001383,P00072,2024-01-20,1,0.0
O2024000881,C000573,P00014,2024-01-20,1,0.05
O2024000882,C001825,P00090,2024-01-20,1,0.05
O2024000883,C000099,P00024,2024-01-20,1,0.05
O2024000884,C000298,P00055,2024-01-20,2,0.0
O2024000885,C000663,P00077,2024-01-20,2,0.0
O2024000886,C002862,P00172,2024-01-20,2,0.0
O2024000887,C000915,P00037,2024-01-20,1,0.15
O2024000888,C002590,P00104,2024-01-20,1,0.0
O2024000889,C001354,P00128,2024-01-20,1,0.1
O2024000890,C000648,P00035,2024-01-20,3,0.0
O2024000891,C001233,P00195,2024-01-20,1,0.0
O2024000892,C001343,P00135,2024-01-20,1,0.05
O2024000893,C000019,P00142,2024-01-20,1,0.05
O2024000894,C002702,P00042,2024-01-21,1,0.15
O2024000895,C001323,P00192,2024-01-21,1,0.05
O2024000896,C000782,P00096,2024-01-21,1,0.05
O2024000897,C001948,P00072,2024-01-21,3,0.03
O2024000898,C001952,P00052,2024-01-21,1,0.0
O2024000899,C001271,P00177,2024-01-21,1,0.0
O2024000900,C000713,P00065,2024-01-21,2,0.0
O2024000901,C001794,P00036,2024-01-21,1,0.0
O2024000902,C000145,P00006,2024-01-21,2,0.1
O2024000903,C000196,P00042,2024-01-21,1,0.0
O2024000904,C000683,P00105,2024-01-21,1,0.05
O2024000905,C000012,P00077,2024-01-21,2,0.0
O2024000906,C001007,P00056,2024-01-21,1,0.15
O2024000907,C002669,P00110,2024-01-21,1,0.0
O2024000908,C001248,P00137,2024-01-21,1,0.0
O2024000909,C000559,P00078,2024-01-21,2,0.05
O2024000910,C000812,P00091,2024-01-21,2,0.1
O2024000911,C001563,P00065,2024-01-21,3,0.0
O2024000912,C002456,P00006,2024-01-21,1,0.0
O2024000913,C001244,P00073,2024-01-21,1,0.0
O2024000914,C002105,P00142,2024-01-21,3,0.15
O2024000915,C001744,P00148,2024-01-21,1,0.0
O2024000916,C001049,P00057,2024-01-21,3,0.1
O2024000917,C001729,P00186,2024-01-21,1,0.15
O2024000918,C001755,P00006,2024-01-21,2,0.0
O2024000919,C002572,P00138,2024-01-21,1,0.0
O2024000920,C000227,P00113,2024-01-21,2,0.05
O2024000921,C002613,P00199,2024-01-21,1,0.0
O2024000922,C001889,P00048,2024-01-21,2,0.15
O2024000923,C001013,P00169,2024-01-21,1,0.0
O2024000924,C000184,P00150,2024-01-21,2,0.0
O2024000925,C000532,P00019,2024-01-21,1,0.0
O2024000926,C000407,P00006,2024-01-21,1,0.1
O2024000927,C000525,P00054,2024-01-21,4,0.03
O2024000928,C000775,P00063,2024-01-21,1,0.1
O2024000929,C002509,P00052,2024-01-21,1,0.05
O2024000930,C000879,P00193,2024-01-21,1,0.0
O2024000931,C002026,P00178,2024-01-21,1,0.15
O2024000932,C002028,P00197,2024-01-21,2,0.05
O2024000933,C000735,P00096,2024-01-21,1,0.05
O2024000934,C000086,P00096,2024-01-22,2,0.0
O2024000935,C001707,P00064,2024-01-22,1,0.05
O2024000936,C002271,P00054,2024-01-22,1,0.0
O2024000937,C001994,P00002,2024-01-22,1,0.05
O2024000938,C001052,P00192,2024-01-22,3,0.15
O2024000939,C000539,P00159,2024-01-22,1,0.05
O2024000940,C002289,P00157,2024-01-22,1,0.0
O2024000941,C002062,P00077,2024-01-22,1,0.0
O2024000942,C002662,P00128,2024-01-22,2,0.0
O2024000943,C002094,P00076,2024-01-22,2,0.1
O2024000944,C001309,P00167,2024-01-22,2,0.1
O2024000945,C002085,P00157,2024-01-22,1,0.03
O2024000946,C001952,P00113,2024-01-22,1,0.05
O2024000947,C002541,P00052,2024-01-22,3,0.03
O2024000948,C001944,P00182,2024-01-22,1,0.1
O2024000949,C002171,P00168,2024-01-22,1,0.0
O2024000950,C001050,P00147,2024-01-22,1,0.0
O2024000951,C001056,P00082,2024-01-22,4,0.0
O2024000952,C001186,P00048,2024-01-22,1,0.0
O2024000953,C000987,P00172,2024-01-22,1,0.1
O2024000954,C001531,P00055,2024-01-22,1,0.0
O2024000955,C001724,P00076,2024-01-22,3,0.0
O2024000956,C000456,P00001,2024-01-22,2,0.0
O2024000957,C000781,P00130,2024-01-22,2,0.0
O2024000958,C002096,P00055,2024-01-22,3,0.05
O2024000959,C002026,P00127,2024-01-22,1,0.1
O2024000960,C002929,P00142,2024-01-22,1,0.03
O2024000961,C000240,P00090,2024-01-22,1,0.0
O2024000962,C001100,P00191,2024-01-22,1,0.0
O2024000963,C001813,P00196,2024-01-22,3,0.0
O2024000964,C000875,P00177,2024-01-22,1,0.0
O2024000965,C002860,P00085,2024-01-22,2,0.0
O2024000966,C000445,P00089,2024-01-22,1,0.0
O2024000967,C001710,P00087,2024-01-22,1,0.2
O2024000968,C002102,P00171,2024-01-22,1,0.1
O2024000969,C002567,P00158,2024-01-22,1,0.1
O2024000970,C002835,P00185,2024-01-22,2,0.03
O2024000971,C001496,P00179,2024-01-22,2,0.05
O2024000972,C000888,P00103,2024-01-22,1,0.05
O2024000973,C001213,P00140,2024-01-22,1,0.0
O2024000974,C000555,P00146,2024-01-22,2,0.1
O2024000975,C000753,P00186,2024-01-22,1,0.1
O2024000976,C001269,P00070,2024-01-23,1,0.0
O2024000977,C001402,P00107,2024-01-23,1,0.0
O2024000978,C001512,P00075,2024-01-23,2,0.0
O2024000979,C001990,P00099,2024-01-23,2,0.05
O2024000980,C001890,P00169,2024-01-23,3,0.15
O2024000981,C001017,P00181,2024-01-23,3,0.05
O2024000982,C001341,P00078,2024-01-23,1,0.05
O2024000983,C001290,P00096,2024-01-23,2,0.03
O2024000984,C002079,P00173,2024-01-23,1,0.05
O2024000985,C001108,P00092,2024-01-23,2,0.0
O2024000986,C001016,P00128,2024-01-23,1,0.1
O2024000987,C002731,P00056,2024-01-23,1,0.0
O2024000988,C002394,P00152,2024-01-23,1,0.05
O2024000989,C001097,P00101,2024-01-23,3,0.05
O2024000990,C002038,P00129,2024-01-23,3,0.1
O2024000991,C000126,P00176,2024-01-23,1,0.05
O2024000992,C001839,P00111,2024-01-23,2,0.0
O2024000993,C000309,P00030,2024-01-23,1,0.1
O2024000994,C002079,P00039,2024-01-23,2,0.05
O2024000995,C001516,P00065,2024-01-23,1,0.0
O2024000996,C000915,P00050,2024-01-23,1,0.0
O2024000997,C002435,P00110,2024-01-23,2,0.0
O2024000998,C001724,P00195,2024-01-23,1,0.0
O2024000999,C002837,P00058,2024-01-23,1,0.0
O2024001000,C001228,P00069,2024-01-23,2,0.1
O2024001001,C001622,P00077,2024-01-23,1,0.03
O2024001002,C000191,P00183,2024-01-23,1,0.0
O2024001003,C001627,P00048,2024-01-23,1,0.0
O2024001004,C000655,P00174,2024-01-23,1,0.0
O2024001005,C001373,P00186,2024-01-23,2,0.1
O2024001006,C002195,P00007,2024-01-23,2,0.0
O2024001007,C000223,P00173,2024-01-23,1,0.0
O2024001008,C000132,P00006,2024-01-23,2,0.0
O2024001009,C002441,P00001,2024-01-23,1,0.05
O2024001010,C002872,P00049,2024-01-23,1,0.0
O2024001011,C000052,P00029,2024-01-23,1,0.1
O2024001012,C002525,P00144,2024-01-23,1,0.0
O2024001013,C000081,P00033,2024-01-23,1,0.0
